HGNC ID	Approved symbol	Approved name	Status	Locus type	Previous symbols	Synonyms	Chromosome	NCBI Gene ID	Ensembl gene ID	Vega gene ID	Group ID	Group name
HGNC:22213	ZNF777	zinc finger protein 777	Approved	gene with protein product		KIAA1285	7q36.1	27153	ENSG00000196453	OTTHUMG00000158967	28	Zinc fingers C2H2-type
HGNC:26479	ZNF778	zinc finger protein 778	Approved	gene with protein product		FLJ31875	16q24.3	197320	ENSG00000170100	OTTHUMG00000175526	28	Zinc fingers C2H2-type
HGNC:27603	ZNF780A	zinc finger protein 780A	Approved	gene with protein product		ZNF780	19q13.2	284323	ENSG00000197782	OTTHUMG00000155119	28	Zinc fingers C2H2-type
HGNC:33109	ZNF780B	zinc finger protein 780B	Approved	gene with protein product	ZNF779		19q13.2	163131	ENSG00000128000	OTTHUMG00000155118	28	Zinc fingers C2H2-type
HGNC:26745	ZNF781	zinc finger protein 781	Approved	gene with protein product		FLJ37549	19q13.12	163115	ENSG00000196381	OTTHUMG00000182106	28	Zinc fingers C2H2-type
HGNC:33110	ZNF782	zinc finger protein 782	Approved	gene with protein product		FLJ16636	9q22.33	158431	ENSG00000196597	OTTHUMG00000020310	28	Zinc fingers C2H2-type
HGNC:27222	ZNF783	zinc finger family member 783	Approved	gene with protein product		DKFZp667J212	7q36.1	100289678	ENSG00000204946	OTTHUMG00000158969	28	Zinc fingers C2H2-type
HGNC:33111	ZNF784	zinc finger protein 784	Approved	gene with protein product		MGC75238	19q13.42	147808	ENSG00000179922	OTTHUMG00000180860	28	Zinc fingers C2H2-type
HGNC:26496	ZNF785	zinc finger protein 785	Approved	gene with protein product		FLJ32130	16p11.2	146540	ENSG00000197162	OTTHUMG00000176950	28	Zinc fingers C2H2-type
HGNC:21806	ZNF786	zinc finger protein 786	Approved	gene with protein product		DKFZp762I137	7q36.1	136051	ENSG00000197362	OTTHUMG00000158975	28	Zinc fingers C2H2-type
HGNC:26998	ZNF787	zinc finger protein 787	Approved	gene with protein product			19q13.43	126208	ENSG00000142409	OTTHUMG00000181760	28	Zinc fingers C2H2-type
HGNC:33112	ZNF788P	zinc finger family member 788, pseudogene	Approved	pseudogene	ZNF788	FLJ46419	19p13.2	388507	ENSG00000214189	OTTHUMG00000156416	28	Zinc fingers C2H2-type
HGNC:27801	ZNF789	zinc finger protein 789	Approved	gene with protein product			7q22.1	285989	ENSG00000198556	OTTHUMG00000154601	28	Zinc fingers C2H2-type
HGNC:13153	ZNF79	zinc finger protein 79	Approved	gene with protein product		pT7	9q33.3	7633	ENSG00000196152	OTTHUMG00000020703	28	Zinc fingers C2H2-type
HGNC:33114	ZNF790	zinc finger protein 790	Approved	gene with protein product		MGC62100, FLJ20350	19q13.12	388536	ENSG00000197863	OTTHUMG00000165616	28	Zinc fingers C2H2-type
HGNC:26895	ZNF791	zinc finger protein 791	Approved	gene with protein product		FLJ90396	19p13.13	163049	ENSG00000173875	OTTHUMG00000156426	28	Zinc fingers C2H2-type
HGNC:24751	ZNF792	zinc finger protein 792	Approved	gene with protein product		FLJ38451	19q13.11	126375	ENSG00000180884	OTTHUMG00000150339	28	Zinc fingers C2H2-type
HGNC:33115	ZNF793	zinc finger protein 793	Approved	gene with protein product			19q13.12	390927	ENSG00000188227	OTTHUMG00000182003	28	Zinc fingers C2H2-type
HGNC:10524	SALL1	spalt like transcription factor 1	Approved	gene with protein product	TBS	Hsal1, ZNF794	16q12.1	6299	ENSG00000103449	OTTHUMG00000133176	28	Zinc fingers C2H2-type
HGNC:10526	SALL2	spalt like transcription factor 2	Approved	gene with protein product		KIAA0360, Hsal2, ZNF795	14q11.2	6297	ENSG00000165821	OTTHUMG00000168826	28	Zinc fingers C2H2-type
HGNC:10527	SALL3	spalt like transcription factor 3	Approved	gene with protein product		ZNF796	18q23	27164	ENSG00000256463	OTTHUMG00000132896	28	Zinc fingers C2H2-type
HGNC:15924	SALL4	spalt like transcription factor 4	Approved	gene with protein product		dJ1112F19.1, ZNF797	20q13.2	57167	ENSG00000101115	OTTHUMG00000032752	28	Zinc fingers C2H2-type
HGNC:25917	FIZ1	FLT3 interacting zinc finger 1	Approved	gene with protein product		FLJ14768, ZNF798	19q13.42	84922	ENSG00000179943	OTTHUMG00000180858	28	Zinc fingers C2H2-type
HGNC:28071	ZNF799	zinc finger protein 799	Approved	gene with protein product	ZNF842	HIT-40, MGC71805	19p13.2	90576	ENSG00000196466	OTTHUMG00000156408	28	Zinc fingers C2H2-type
HGNC:13154	ZNF8	zinc finger protein 8	Approved	gene with protein product		HF.18, Zfp128	19q13.43	7554	ENSG00000278129	OTTHUMG00000182073	28	Zinc fingers C2H2-type
HGNC:13155	ZNF80	zinc finger protein 80	Approved	gene with protein product		pT17	3q13.31	7634	ENSG00000174255	OTTHUMG00000159332	28	Zinc fingers C2H2-type
HGNC:27267	ZNF800	zinc finger protein 800	Approved	gene with protein product			7q31.33	168850	ENSG00000048405	OTTHUMG00000023456	28	Zinc fingers C2H2-type
HGNC:6914	MAZ	MYC associated zinc finger protein	Approved	gene with protein product		ZF87, Pur-1, Zif87, ZNF801	16p11.2	4150	ENSG00000103495	OTTHUMG00000190393	28	Zinc fingers C2H2-type
HGNC:28917	JAZF1	JAZF zinc finger 1	Approved	gene with protein product		TIP27, DKFZp761K2222, ZNF802	7p15.2-p15.1	221895	ENSG00000153814	OTTHUMG00000128545	28	Zinc fingers C2H2-type
HGNC:30917	WIZ	WIZ zinc finger	Approved	gene with protein product		ZNF803	19p13.12	58525	ENSG00000011451	OTTHUMG00000182448	28	Zinc fingers C2H2-type
HGNC:23272	ZNF805	zinc finger protein 805	Approved	gene with protein product			19q13.43	390980	ENSG00000204524	OTTHUMG00000183219	28	Zinc fingers C2H2-type
HGNC:33228	ZNF806	zinc finger protein 806	Approved	unknown			2q21.2	646915	ENSG00000018607	OTTHUMG00000153932	28	Zinc fingers C2H2-type
HGNC:33229	ZNF807	zinc finger protein 807	Approved	unknown	ZNF807P	ZNF181P1	19q13.11	100129800	ENSG00000248830	OTTHUMG00000158178	28	Zinc fingers C2H2-type
HGNC:33230	ZNF808	zinc finger protein 808	Approved	gene with protein product			19q13.41	388558	ENSG00000198482	OTTHUMG00000158230	28	Zinc fingers C2H2-type
HGNC:13156	ZNF81	zinc finger protein 81	Approved	gene with protein product	MRX45	HFZ20	Xp11.23	347344	ENSG00000197779	OTTHUMG00000021462	28	Zinc fingers C2H2-type
HGNC:33242	ZNF812P	zinc finger protein 812, pseudogene	Approved	pseudogene	ZNF812		19p13.2	729648	ENSG00000224689	OTTHUMG00000167867	28	Zinc fingers C2H2-type
HGNC:33257	ZNF813	zinc finger protein 813	Approved	gene with protein product		FLJ16542	19q13.42	126017	ENSG00000198346	OTTHUMG00000158309	28	Zinc fingers C2H2-type
HGNC:33258	ZNF814	zinc finger protein 814	Approved	gene with protein product			19q13.43	730051	ENSG00000204514	OTTHUMG00000183519	28	Zinc fingers C2H2-type
HGNC:26995	ZNF816	zinc finger protein 816	Approved	gene with protein product	ZNF816A		19q13.41	125893	ENSG00000180257	OTTHUMG00000167761	28	Zinc fingers C2H2-type
HGNC:28043	ZNF821	zinc finger protein 821	Approved	gene with protein product			16q22.2	55565	ENSG00000102984	OTTHUMG00000176874	28	Zinc fingers C2H2-type
HGNC:29034	ATMIN	ATM interactor	Approved	gene with protein product		ASCIZ, KIAA0431, ZNF822	16q23.2	23300	ENSG00000166454	OTTHUMG00000176469	28	Zinc fingers C2H2-type
HGNC:30936	ZNF823	zinc finger protein 823	Approved	gene with protein product		HSZFP36	19p13.2	55552	ENSG00000197933	OTTHUMG00000156528	28	Zinc fingers C2H2-type
HGNC:27193	ZNF827	zinc finger protein 827	Approved	gene with protein product			4q31.21-q31.22	152485	ENSG00000151612	OTTHUMG00000161362	28	Zinc fingers C2H2-type
HGNC:20311	CHAMP1	chromosome alignment maintaining phosphoprotein 1	Approved	gene with protein product	C13orf8, ZNF828	CAMP, CHAMP	13q34	283489	ENSG00000198824	OTTHUMG00000017404	28	Zinc fingers C2H2-type
HGNC:34032	ZNF829	zinc finger protein 829	Approved	gene with protein product		DKFZp779O175	19q13.12	374899	ENSG00000185869	OTTHUMG00000048161	28	Zinc fingers C2H2-type
HGNC:13158	ZNF83	zinc finger protein 83	Approved	gene with protein product	ZNF816B	FLJ11015, HPF1	19q13.41	55769	ENSG00000167766	OTTHUMG00000182761	28	Zinc fingers C2H2-type
HGNC:34332	ZNF835	zinc finger protein 835	Approved	gene with protein product		BC37295_3	19q13.43	90485	ENSG00000127903	OTTHUMG00000182158	28	Zinc fingers C2H2-type
HGNC:34333	ZNF836	zinc finger protein 836	Approved	gene with protein product		FLJ16287	19q13.33	162962	ENSG00000196267	OTTHUMG00000182567	28	Zinc fingers C2H2-type
HGNC:25164	ZNF837	zinc finger protein 837	Approved	gene with protein product			19q13.43	116412	ENSG00000152475	OTTHUMG00000183517	28	Zinc fingers C2H2-type
HGNC:13159	ZNF84	zinc finger protein 84	Approved	gene with protein product		HPF2	12q24.33	7637	ENSG00000198040	OTTHUMG00000167939	28	Zinc fingers C2H2-type
HGNC:27611	ZNF841	zinc finger protein 841	Approved	gene with protein product		LOC284371	19q13.41	284371	ENSG00000197608	OTTHUMG00000182558	28	Zinc fingers C2H2-type
HGNC:28710	ZNF843	zinc finger protein 843	Approved	gene with protein product		MGC46336	16p11.2	283933	ENSG00000176723	OTTHUMG00000176616	28	Zinc fingers C2H2-type
HGNC:25932	ZNF844	zinc finger protein 844	Approved	gene with protein product		FLJ14959	19p13.2	284391	ENSG00000223547	OTTHUMG00000156405	28	Zinc fingers C2H2-type
HGNC:25112	ZNF845	zinc finger protein 845	Approved	gene with protein product			19q13.42	91664	ENSG00000213799	OTTHUMG00000182920	28	Zinc fingers C2H2-type
HGNC:27260	ZNF846	zinc finger protein 846	Approved	gene with protein product			19p13.2	162993	ENSG00000196605	OTTHUMG00000180208	28	Zinc fingers C2H2-type
HGNC:13160	ZNF85	zinc finger protein 85	Approved	gene with protein product		HPF4, HTF1	19p12	7639	ENSG00000105750	OTTHUMG00000182747	28	Zinc fingers C2H2-type
HGNC:27994	ZNF850	zinc finger protein 850	Approved	gene with protein product	ZNF850P		19q13.12	342892	ENSG00000267041	OTTHUMG00000180899	28	Zinc fingers C2H2-type
HGNC:25001	ZBTB44	zinc finger and BTB domain containing 44	Approved	gene with protein product	BTBD15	HSPC063, ZNF851	11q24.3	29068	ENSG00000196323	OTTHUMG00000165769	28	Zinc fingers C2H2-type
HGNC:27713	ZNF852	zinc finger protein 852	Approved	gene with protein product			3p21.31	285346	ENSG00000178917	OTTHUMG00000156453	28	Zinc fingers C2H2-type
HGNC:21767	ZNF853	zinc finger protein 853	Approved	gene with protein product		DKFZp434J1015	7p22.1	54753	ENSG00000236609	OTTHUMG00000151853	28	Zinc fingers C2H2-type
HGNC:20994	ZSCAN2	zinc finger and SCAN domain containing 2	Approved	gene with protein product	ZFP29	FLJ20595, ZNF854	15q25.2	54993	ENSG00000176371	OTTHUMG00000074027	28	Zinc fingers C2H2-type
HGNC:4930	ZBTB48	zinc finger and BTB domain containing 48	Approved	gene with protein product	HKR3	ZNF855, TZAP	1p36.31	3104	ENSG00000204859	OTTHUMG00000001438	28	Zinc fingers C2H2-type
HGNC:13221	BCL11A	BCL11A, BAF complex component	Approved	gene with protein product	EVI9	BCL11A-XL, BCL11A-L, BCL11A-S, CTIP1, HBFQTL5, ZNF856	2p16.1	53335	ENSG00000119866	OTTHUMG00000129420	28	Zinc fingers C2H2-type
HGNC:13222	BCL11B	BCL11B, BAF complex component	Approved	gene with protein product	ZNF856B	CTIP-2, CTIP2, hRIT1-alpha	14q32.2	64919	ENSG00000127152	OTTHUMG00000028967	28	Zinc fingers C2H2-type
HGNC:18078	ZBTB7A	zinc finger and BTB domain containing 7A	Approved	gene with protein product	ZBTB7	FBI-1, LRF, DKFZp547O146, pokemon, ZNF857A	19p13.3	51341	ENSG00000178951	OTTHUMG00000181792	28	Zinc fingers C2H2-type
HGNC:18668	ZBTB7B	zinc finger and BTB domain containing 7B	Approved	gene with protein product	ZFP67	ZBTB15, c-Krox, hcKrox, ZNF857B	1q21.3	51043	ENSG00000160685	OTTHUMG00000037414	28	Zinc fingers C2H2-type
HGNC:31700	ZBTB7C	zinc finger and BTB domain containing 7C	Approved	gene with protein product	ZBTB36	ZNF857C	18q21.1	201501	ENSG00000184828	OTTHUMG00000180322	28	Zinc fingers C2H2-type
HGNC:34513	ZNF860	zinc finger protein 860	Approved	gene with protein product			3p24.1	344787	ENSG00000197385	OTTHUMG00000155838	28	Zinc fingers C2H2-type
HGNC:34519	ZNF862	zinc finger protein 862	Approved	gene with protein product			7q36.1	643641	ENSG00000106479	OTTHUMG00000158093	28	Zinc fingers C2H2-type
HGNC:38705	ZNF865	zinc finger protein 865	Approved	gene with protein product			19q13.42	100507290	ENSG00000261221	OTTHUMG00000177108	28	Zinc fingers C2H2-type
HGNC:4928	HKR1	HKR1, GLI-Kruppel zinc finger family member	Approved	gene with protein product		ZNF875	19q13.12	284459	ENSG00000181666	OTTHUMG00000181937	28	Zinc fingers C2H2-type
HGNC:37246	ZNF878	zinc finger protein 878	Approved	gene with protein product			19p13.2	729747	ENSG00000257446	OTTHUMG00000169370	28	Zinc fingers C2H2-type
HGNC:37273	ZNF879	zinc finger protein 879	Approved	gene with protein product		DKFZp686E2433	5q35.3	345462	ENSG00000234284	OTTHUMG00000163596	28	Zinc fingers C2H2-type
HGNC:37249	ZNF880	zinc finger protein 880	Approved	gene with protein product			19q13.41	400713	ENSG00000221923	OTTHUMG00000167972	28	Zinc fingers C2H2-type
HGNC:27271	ZNF883	zinc finger protein 883	Approved	gene with protein product			9q32	169834	ENSG00000228623	OTTHUMG00000020514	28	Zinc fingers C2H2-type
HGNC:38695	ZNF888	zinc finger protein 888	Approved	gene with protein product			19q13.41	388559	ENSG00000213793	OTTHUMG00000182819	28	Zinc fingers C2H2-type
HGNC:38709	ZNF891	zinc finger protein 891	Approved	gene with protein product			12q24.33	101060200	ENSG00000214029	OTTHUMG00000167943	28	Zinc fingers C2H2-type
HGNC:13198	ZXDA	zinc finger X-linked duplicated A	Approved	gene with protein product		ZNF896	Xp11.21	7789	ENSG00000198205	OTTHUMG00000021688	28	Zinc fingers C2H2-type
HGNC:12865	ZFP92	ZFP92 zinc finger protein	Approved	gene with protein product		ZNF897	Xq28	139735	ENSG00000189420	OTTHUMG00000024198	28	Zinc fingers C2H2-type
HGNC:15950	SCRT1	scratch family transcriptional repressor 1	Approved	gene with protein product		DKFZp547F072, ZNF898	8q24.3	83482	ENSG00000261678	OTTHUMG00000165229	28	Zinc fingers C2H2-type
HGNC:15952	SCRT2	scratch family transcriptional repressor 2	Approved	gene with protein product		ZNF898B	20p13	85508	ENSG00000215397	OTTHUMG00000130829	28	Zinc fingers C2H2-type
HGNC:13994	PRDM9	PR/SET domain 9	Approved	gene with protein product	MSBP3	PFM6, ZNF899, KMT8B	5p14.2	56979	ENSG00000164256	OTTHUMG00000161918	28	Zinc fingers C2H2-type
HGNC:19762	ZFPM1	zinc finger protein, FOG family member 1	Approved	gene with protein product		FOG1, FOG, ZNF89A, ZC2HC11A	16q24.2	161882	ENSG00000179588	OTTHUMG00000173152	28	Zinc fingers C2H2-type
HGNC:16700	ZFPM2	zinc finger protein, FOG family member 2	Approved	gene with protein product		FOG2, hFOG-2, ZNF89B, ZC2HC11B	8q23	23414	ENSG00000169946	OTTHUMG00000164818	28	Zinc fingers C2H2-type
HGNC:13165	ZNF90	zinc finger protein 90	Approved	gene with protein product		HTF9	19p12	7643	ENSG00000213988	OTTHUMG00000158057	28	Zinc fingers C2H2-type
HGNC:9047	PLAGL2	PLAG1 like zinc finger 2	Approved	gene with protein product		ZNF900	20q11.21	5326	ENSG00000126003	OTTHUMG00000032210	28	Zinc fingers C2H2-type
HGNC:4909	HIC1	HIC ZBTB transcriptional repressor 1	Approved	gene with protein product		ZBTB29, ZNF901	17p13.3	3090	ENSG00000177374	OTTHUMG00000177635	28	Zinc fingers C2H2-type
HGNC:14955	MYNN	myoneurin	Approved	gene with protein product		SBBIZ1, ZBTB31, ZNF902	3q26.2	55892	ENSG00000085274	OTTHUMG00000184027	28	Zinc fingers C2H2-type
HGNC:23847	ZBTB4	zinc finger and BTB domain containing 4	Approved	gene with protein product		KIAA1538, KAISO-L1, ZNF903	17p13.1	57659	ENSG00000174282	OTTHUMG00000108137	28	Zinc fingers C2H2-type
HGNC:8826	PEG3	paternally expressed 3	Approved	gene with protein product		ZKSCAN22, KIAA0287, ZNF904, ZSCAN24	19q13.4	5178	ENSG00000198300	OTTHUMG00000171954	28	Zinc fingers C2H2-type
HGNC:13199	ZXDB	zinc finger X-linked duplicated B	Approved	gene with protein product		ZNF905	Xp11.21	158586	ENSG00000198455	OTTHUMG00000021685	28	Zinc fingers C2H2-type
HGNC:12863	ZFP37	ZFP37 zinc finger protein	Approved	gene with protein product		ZNF906	9q32	7539	ENSG00000136866	OTTHUMG00000021019	28	Zinc fingers C2H2-type
HGNC:18595	HIC2	HIC ZBTB transcriptional repressor 2	Approved	gene with protein product		KIAA1020, HRG22, ZBTB30, ZNF907	22q11.21	23119	ENSG00000169635	OTTHUMG00000150781	28	Zinc fingers C2H2-type
HGNC:28365	ZBTB37	zinc finger and BTB domain containing 37	Approved	gene with protein product		MGC2629, ZNF908	1q25.1	84614	ENSG00000185278	OTTHUMG00000037274	28	Zinc fingers C2H2-type
HGNC:20259	ZBTB1	zinc finger and BTB domain containing 1	Approved	gene with protein product		KIAA0997, ZNF909	14q23.3	22890	ENSG00000126804	OTTHUMG00000171147	28	Zinc fingers C2H2-type
HGNC:13166	ZNF91	zinc finger protein 91	Approved	gene with protein product		HPF7, HTF10	19p12	7644	ENSG00000167232	OTTHUMG00000183268	28	Zinc fingers C2H2-type
HGNC:9351	PRDM7	PR/SET domain 7	Approved	gene with protein product		ZNF910	16q24.3	11105	ENSG00000126856	OTTHUMG00000138990	28	Zinc fingers C2H2-type
HGNC:12870	ZFY	zinc finger protein Y-linked	Approved	gene with protein product		ZNF911	Yp11.2	7544	ENSG00000067646	OTTHUMG00000036159	28	Zinc fingers C2H2-type
HGNC:9045	PLAG1	PLAG1 zinc finger	Approved	gene with protein product		ZNF912	8q12.1	5324	ENSG00000181690	OTTHUMG00000164310	28	Zinc fingers C2H2-type
HGNC:16740	ZBTB11	zinc finger and BTB domain containing 11	Approved	gene with protein product		ZNF-U69274, ZNF913	3q12.3	27107	ENSG00000066422	OTTHUMG00000159133	28	Zinc fingers C2H2-type
HGNC:12867	ZKSCAN5	zinc finger with KRAB and SCAN domains 5	Approved	gene with protein product	ZFP95	ZNF914, ZSCAN37	7q22.1	23660	ENSG00000196652	OTTHUMG00000156749	28	Zinc fingers C2H2-type
HGNC:23712	ZSCAN1	zinc finger and SCAN domain containing 1	Approved	gene with protein product		FLJ33779, ZNF915	19q13.43	284312	ENSG00000152467	OTTHUMG00000183381	28	Zinc fingers C2H2-type
HGNC:24172	ZBTB8A	zinc finger and BTB domain containing 8A	Approved	gene with protein product	ZBTB8	BOZF1, FLJ90065, ZNF916A	1p35.1	653121	ENSG00000160062	OTTHUMG00000007855	28	Zinc fingers C2H2-type
HGNC:37057	ZBTB8B	zinc finger and BTB domain containing 8B	Approved	gene with protein product		RP1-27O5.1, DKFZp547H154, ZNF916B	1p35.1	728116	ENSG00000273274	OTTHUMG00000167087	28	Zinc fingers C2H2-type
HGNC:33517	ZSCAN30	zinc finger and SCAN domain containing 30	Approved	gene with protein product	ZNF397OS	ZNF917	18q12.2	100101467	ENSG00000186814	OTTHUMG00000178569	28	Zinc fingers C2H2-type
HGNC:31446	ZBTB34	zinc finger and BTB domain containing 34	Approved	gene with protein product		KIAA1993, MGC24652, ZNF918	9q33.3	403341	ENSG00000177125	OTTHUMG00000020694	28	Zinc fingers C2H2-type
HGNC:28323	ZBTB9	zinc finger and BTB domain containing 9	Approved	gene with protein product		MGC23166, ZNF919	6p21.32	221504	ENSG00000213588	OTTHUMG00000140180	28	Zinc fingers C2H2-type
HGNC:13168	ZNF92	zinc finger protein 92	Approved	gene with protein product		HPF12, TF12	7q11.21	168374	ENSG00000146757	OTTHUMG00000156557	28	Zinc fingers C2H2-type
HGNC:26636	ZBTB38	zinc finger and BTB domain containing 38	Approved	gene with protein product		FLJ35036, CIBZ, ZNF921, PPP1R171	3q23	253461	ENSG00000177311	OTTHUMG00000160128	28	Zinc fingers C2H2-type
HGNC:29014	ZBTB39	zinc finger and BTB domain containing 39	Approved	gene with protein product		KIAA0352, ZNF922	12q13.3	9880	ENSG00000166860	OTTHUMG00000171007	28	Zinc fingers C2H2-type
HGNC:29045	ZBTB40	zinc finger and BTB domain containing 40	Approved	gene with protein product		KIAA0478, ZNF923	1p36.12	9923	ENSG00000184677	OTTHUMG00000002897	28	Zinc fingers C2H2-type
HGNC:24819	ZBTB41	zinc finger and BTB domain containing 41	Approved	gene with protein product		FRBZ1, FLJ36199, DKFZp686C06120, ZNF924	1q31.3	360023	ENSG00000177888	OTTHUMG00000036275	28	Zinc fingers C2H2-type
HGNC:32550	ZBTB42	zinc finger and BTB domain containing 42	Approved	gene with protein product		ZNF925	14q32.33	100128927	ENSG00000179627	OTTHUMG00000170790	28	Zinc fingers C2H2-type
HGNC:12869	ZFX	zinc finger protein X-linked	Approved	gene with protein product		ZNF926	Xp22.11	7543	ENSG00000005889	OTTHUMG00000021264	28	Zinc fingers C2H2-type
HGNC:777	ZFHX3	zinc finger homeobox 3	Approved	gene with protein product	ATBF1	ZNF927	16q22.2-q22.3	463	ENSG00000140836	OTTHUMG00000137599	28	Zinc fingers C2H2-type
HGNC:4320	GLI4	GLI family zinc finger 4	Approved	gene with protein product		HKR4, ZNF928	8q24.3	2738	ENSG00000250571	OTTHUMG00000164952	28	Zinc fingers C2H2-type
HGNC:13169	ZNF93	zinc finger protein 93	Approved	gene with protein product	ZNF505	HPF34, TF34, FLJ12488	19p12	81931	ENSG00000184635	OTTHUMG00000182371	28	Zinc fingers C2H2-type
